Date,Close,High,Low,Open,Volume
3/17/2016,2262.912109,2283.521509,2246.424589,2254.668349,125371000
3/18/2016,2258.789795,2295.886708,2234.05852,2250.546037,120955000
3/21/2016,2271.156006,2291.765407,2250.546605,2258.790365,46224000
3/22/2016,2250.546631,2267.034152,2238.18099,2267.034152,47434000
3/23/2016,2225.814941,2250.546219,2213.449303,2250.546219,52128000
3/24/2016,2196.961914,2217.571313,2184.596275,2209.327553,73214500
3/28/2016,2172.230469,2196.961745,2151.621072,2196.961745,59829500
3/29/2016,2155.743652,2180.474937,2155.743652,2172.231175,88822500
3/30/2016,2163.987305,2217.571752,2163.987305,2163.987305,137086000
3/31/2016,2192.839844,2196.961723,2172.230447,2188.717964,107951000
4/1/2016,2192.839844,2196.961723,2176.352326,2192.839844,73802500
4/4/2016,2196.961914,2213.449433,2192.840034,2213.449433,49630500
4/5/2016,2196.961914,2217.571313,2192.840034,2196.961914,83700500
4/6/2016,2151.621338,2213.449537,2151.621338,2192.840137,89264000
4/7/2016,2159.865479,2184.596763,2159.865479,2176.353001,101318500
4/8/2016,2155.743652,2176.353056,2155.743652,2159.865533,70473500
4/11/2016,2155.743652,2155.743652,2155.743652,2155.743652,0
4/12/2016,2151.621338,2163.986978,2139.255698,2143.377578,56727000
4/13/2016,2151.621338,2151.621338,2151.621338,2151.621338,0
4/14/2016,2151.621338,2151.621338,2151.621338,2151.621338,0
4/15/2016,2169.07373,2169.07373,2169.07373,2169.07373,0
4/18/2016,2169.07373,2169.07373,2169.07373,2169.07373,0
4/19/2016,2169.07373,2169.07373,2169.07373,2169.07373,0
4/20/2016,2177.384277,2185.694904,2160.763023,2164.918337,69313000
4/21/2016,2177.384277,2181.539591,2160.763023,2177.384277,62586000
4/22/2016,2181.539307,2185.69462,2169.073368,2177.383994,39264000
4/25/2016,2177.384277,2181.539591,2148.297083,2177.384277,62079000
4/26/2016,2152.452393,2169.073647,2123.365198,2169.073647,129737500
4/27/2016,2169.07373,2169.07373,2148.297162,2152.452476,64185500
4/28/2016,2164.918213,2189.850093,2160.7629,2181.539466,68854000
4/29/2016,2169.07373,2181.539671,2160.763103,2164.918417,61001500
5/2/2016,2177.384277,2181.539591,2156.60771,2177.384277,26048000
5/3/2016,2169.07373,2189.850299,2164.918417,2181.539671,82224500
5/4/2016,2177.384277,2177.384277,2164.918337,2169.07365,75545000
5/9/2016,2181.539307,2194.005246,2169.073368,2177.383994,91446000
5/10/2016,2189.850342,2210.626911,2169.073773,2169.073773,158328000
5/11/2016,2185.694824,2210.626704,2177.384198,2185.694824,91480000
5/12/2016,2185.694824,2194.005451,2177.384198,2177.384198,43259500
5/13/2016,2185.694824,2194.005451,2160.762944,2160.762944,75686000
5/16/2016,2164.918213,2177.384153,2152.452273,2177.384153,84077000
5/17/2016,2160.763428,2169.074056,2144.142171,2164.918742,64829000
5/18/2016,2164.918213,2169.073526,2144.141647,2144.141647,66771000
5/19/2016,2156.607422,2164.918048,2152.452109,2160.762735,105881500
5/20/2016,2164.918213,2164.918213,2152.452273,2152.452273,68004000
5/23/2016,2177.384277,2177.384277,2148.297083,2160.763023,31748500
5/24/2016,2156.607422,2173.228674,2156.607422,2169.073361,69157000
5/25/2016,2160.763428,2164.918742,2139.986856,2160.763428,84150500
5/26/2016,2164.918213,2173.228839,2144.141647,2173.228839,42055000
5/27/2016,2160.763428,2164.918742,2144.142171,2160.763428,80811500
5/30/2016,2194.005371,2210.626624,2156.607552,2164.918179,99330000
5/31/2016,2160.763428,2210.627199,2160.763428,2210.627199,160724000
6/1/2016,2189.850342,2189.850342,2169.073773,2177.384401,82418000
6/2/2016,2185.694824,2194.005451,2173.228884,2177.384198,88747000
6/3/2016,2181.539307,2185.69462,2164.918055,2169.073368,53839500
6/6/2016,2181.539307,2194.005246,2173.228681,2181.539307,105900000
6/7/2016,2177.384277,2185.694904,2173.228964,2185.694904,87665500
6/8/2016,2177.384277,2181.539591,2160.763023,2173.228964,89579500
6/9/2016,2160.763428,2169.074056,2152.452799,2164.918742,67474500
6/10/2016,2148.297363,2160.763305,2144.142049,2156.607991,77928000
6/13/2016,2123.365967,2152.453172,2119.210652,2135.831912,75798500
6/14/2016,2135.831543,2135.831543,2106.744343,2110.899657,78620500
6/15/2016,2148.297363,2152.452677,2127.520793,2135.831421,35512500
6/16/2016,2160.763428,2164.918742,2148.297485,2152.452799,49661000
6/17/2016,2144.141602,2164.918167,2135.830975,2160.762854,60702000
6/20/2016,2131.675781,2152.452348,2115.054528,2144.141721,46267000
6/21/2016,2131.675781,2144.141721,2115.054528,2131.675781,89712000
6/22/2016,2144.141602,2173.228794,2131.675662,2131.675662,60166000
6/23/2016,2152.452393,2164.918333,2135.831139,2144.141766,30252000
6/24/2016,2123.365967,2152.453172,2098.434077,2139.987227,86883500
6/27/2016,2127.520996,2131.676311,2102.589109,2102.589109,44316000
6/28/2016,2164.918213,2181.539466,2131.675707,2131.675707,121856000
6/29/2016,2210.626465,2210.626465,2185.694587,2185.694587,200147000
6/30/2016,2214.782227,2235.558795,2206.471599,2227.248168,186770500
7/1/2016,2198.161377,2239.714522,2194.006062,2223.093264,126695500
7/11/2016,2243.868896,2260.490148,2202.315769,2218.93702,197073000
7/12/2016,2285.422607,2306.199177,2252.180097,2260.490724,190642000
7/13/2016,2293.73291,2297.888223,2285.422284,2293.73291,138530500
7/14/2016,2302.043701,2318.664955,2297.888388,2310.354328,148394000
7/15/2016,2326.975586,2331.130899,2297.888391,2297.888391,195893000
7/18/2016,2318.664795,2326.975421,2297.888229,2310.354168,116023000
7/19/2016,2376.838867,2380.99418,2326.975115,2326.975115,195665500
7/20/2016,2401.770508,2405.92582,2380.993946,2385.149259,142149000
7/21/2016,2418.392822,2439.169393,2410.082194,2414.237508,202871500
7/22/2016,2414.237549,2426.703491,2368.529093,2410.082235,111507000
7/25/2016,2410.081543,2422.547482,2389.304978,2414.236856,111434500
7/26/2016,2385.149658,2414.236849,2360.21778,2414.236849,138118000
7/27/2016,2418.392822,2435.014079,2393.460938,2397.616252,208198500
7/28/2016,2397.616211,2410.082153,2376.839641,2410.082153,94670000
7/29/2016,2401.770508,2430.857694,2401.770508,2410.081132,115674000
8/1/2016,2472.411865,2489.033121,2389.305584,2389.305584,221091000
8/2/2016,2493.188477,2493.188477,2464.101278,2472.411906,158875000
8/3/2016,2489.033203,2501.499146,2480.722575,2493.188517,115363500
8/4/2016,2493.188477,2505.654419,2489.033162,2493.188477,131859500
8/5/2016,2509.80957,2534.741453,2493.188315,2501.498943,175943500
8/8/2016,2509.80957,2543.052081,2489.033001,2518.120198,79174000
8/9/2016,2493.188477,2509.809733,2484.877848,2509.809733,96702000
8/10/2016,2484.877441,2493.188068,2468.256188,2493.188068,64883500
8/11/2016,2484.877441,2509.809322,2476.566815,2509.809322,107876500
8/12/2016,2493.188477,2530.586304,2484.877848,2497.343791,131484500
8/15/2016,2501.498779,2530.585974,2493.188152,2518.120034,104034500
8/16/2016,2513.9646,2526.43054,2509.809286,2526.43054,60200500
8/18/2016,2526.430176,2543.051427,2513.964237,2513.964237,186254500
8/19/2016,2543.051758,2567.983638,2534.741131,2559.673011,169403500
8/22/2016,2543.051758,2559.673011,2538.896444,2559.673011,110468500
8/23/2016,2538.895996,2576.293809,2509.808808,2576.293809,76704500
8/24/2016,2543.051758,2551.362384,2538.896444,2543.051758,111416000
8/25/2016,2534.740967,2551.362219,2489.032523,2551.362219,71705000
8/26/2016,2526.430176,2534.740801,2518.11955,2534.740801,48785500
8/29/2016,2497.343262,2530.585768,2484.877322,2530.585768,40904000
8/30/2016,2493.188477,2497.343791,2484.877848,2497.343791,70749500
8/31/2016,2501.498779,2522.275347,2468.256271,2468.256271,169155000
9/1/2016,2493.188477,2505.654419,2468.256592,2468.256592,56229500
9/2/2016,2493.188477,2543.052246,2489.033162,2501.499105,63478000
9/5/2016,2493.188477,2538.896932,2489.033162,2538.896932,74444000
9/6/2016,2497.343262,2509.809201,2484.877322,2501.498575,70876500
9/7/2016,2526.430176,2543.051427,2509.808925,2543.051427,137103000
9/8/2016,2522.274902,2543.051467,2518.119589,2543.051467,88467500
9/9/2016,2501.498779,2522.275347,2489.032839,2522.275347,86764000
9/13/2016,2497.343262,2509.809201,2468.256069,2501.498575,108835000
9/14/2016,2489.033203,2493.188517,2459.946004,2484.877889,92904000
9/15/2016,2509.80957,2543.052081,2489.033001,2526.430826,159713000
9/16/2016,2509.80957,2530.58614,2493.188315,2509.80957,151477000
9/19/2016,2534.740967,2538.89628,2509.809088,2534.740967,70684000
9/20/2016,2509.80957,2538.896767,2509.80957,2526.430826,74726500
9/21/2016,2522.274902,2530.585528,2505.653651,2509.808964,93367000
9/22/2016,2551.362061,2592.915189,2547.206748,2551.362061,112772500
9/23/2016,2572.138916,2592.915482,2555.517663,2572.138916,111259000
9/26/2016,2551.362061,2572.138625,2534.740809,2572.138625,56087500
9/27/2016,2659.400146,2659.400146,2493.187637,2509.808888,121486000
9/28/2016,2563.827881,2605.381007,2559.672568,2588.759757,104262000
9/29/2016,2613.692139,2642.779333,2576.294318,2576.294318,131983000
9/30/2016,2609.536865,2659.400627,2576.294357,2655.245314,146694500
10/3/2016,2655.245117,2692.642936,2651.089804,2651.089804,78715000
10/4/2016,2651.089355,2692.64248,2642.778731,2692.64248,81285000
10/5/2016,2626.158447,2659.400959,2617.847819,2617.847819,63367500
10/6/2016,2622.002686,2667.711132,2617.847372,2659.400505,58324500
10/7/2016,2626.158447,2659.400959,2617.847819,2659.400959,46006500
10/10/2016,2609.536865,2646.934687,2601.226238,2609.536865,24959000
10/11/2016,2626.158447,2646.935017,2613.692505,2646.935017,72176500
10/12/2016,2592.915283,2634.468413,2555.517467,2626.157787,78936000
10/13/2016,2567.983398,2605.381215,2551.362147,2592.915276,57745000
10/14/2016,2626.158447,2667.711587,2555.518109,2572.139365,107271500
10/17/2016,2642.779297,2646.93461,2626.158043,2626.158043,114630500
10/18/2016,2667.711182,2671.866495,2651.089928,2659.400555,160526000
10/19/2016,2655.245117,2684.332309,2630.313238,2655.245117,43748000
10/20/2016,2617.847168,2651.089672,2617.847168,2634.46842,38996000
10/21/2016,2626.158447,2634.469075,2622.003133,2634.469075,52681000
10/24/2016,2605.381592,2638.6241,2584.605024,2638.6241,64539500
10/25/2016,2576.293945,2609.536448,2572.138632,2597.070509,105666000
10/26/2016,2576.293945,2592.915197,2572.138632,2592.915197,61653500
10/27/2016,2580.449707,2588.760334,2572.13908,2576.294393,79667000
10/28/2016,2592.915283,2592.915283,2563.828093,2580.449344,72105000
10/31/2016,2580.449707,2592.915648,2563.828453,2576.294393,65543500
11/1/2016,2567.983398,2601.225902,2567.983398,2576.294024,77657500
11/2/2016,2572.138916,2580.449543,2547.207036,2567.983603,101446000
11/3/2016,2563.827881,2576.293819,2543.051318,2576.293819,68455000
11/4/2016,2576.293945,2576.293945,2543.051443,2551.362068,62182500
11/7/2016,2559.67334,2580.449909,2509.809573,2534.741457,110497000
11/8/2016,2576.293945,2592.915197,2559.672694,2559.672694,106514500
11/9/2016,2543.051758,2588.760204,2534.741131,2576.294264,126875000
11/10/2016,2530.586182,2563.828693,2530.586182,2543.052123,69882500
11/11/2016,2439.168945,2493.188019,2410.081752,2493.188019,222566500
11/14/2016,2389.304932,2393.460245,2318.664612,2393.460245,156689000
11/15/2016,2418.392822,2472.411906,2343.597168,2376.839681,135474500
11/16/2016,2447.47998,2480.722493,2422.548096,2422.548096,129035500
11/17/2016,2451.635498,2468.256756,2443.324869,2451.635498,120499000
11/18/2016,2447.47998,2451.635295,2430.858724,2443.324666,80701500
11/21/2016,2447.47998,2455.790609,2430.858724,2443.324666,87375000
11/22/2016,2435.013916,2447.479858,2410.082033,2410.082033,129317000
11/23/2016,2443.324219,2451.634845,2430.858279,2435.013592,51143500
11/24/2016,2418.392822,2443.324707,2393.460938,2410.082194,83313000
11/25/2016,2414.237549,2418.392863,2401.771606,2410.082235,71262500
11/28/2016,2389.304932,2414.236809,2380.994306,2401.77087,75786000
11/29/2016,2385.149658,2397.615597,2347.751841,2380.994345,101969000
11/30/2016,2376.838867,2393.460118,2372.683554,2385.149493,163078500
12/1/2016,2421.9375,2434.464763,2384.355711,2388.531466,107127500
12/2/2016,2451.167236,2526.330797,2434.464223,2446.991483,137411500
12/5/2016,2446.991943,2476.222223,2421.937418,2451.167698,64879000
12/6/2016,2451.167236,2463.694496,2438.639976,2455.34299,59009500
12/7/2016,2446.991943,2459.519206,2438.640435,2455.343452,69524500
12/8/2016,2455.343262,2484.573539,2421.937231,2421.937231,121795500
12/9/2016,2455.343262,2472.046277,2446.991754,2472.046277,86596000
12/13/2016,2455.343262,2467.870523,2421.937231,2451.167508,121360000
12/14/2016,2463.694824,2505.452364,2455.343316,2455.343316,128356000
12/15/2016,2467.87085,2476.222358,2455.343586,2459.519341,125417000
12/16/2016,2472.046143,2505.452172,2446.991621,2455.343128,105628500
12/19/2016,2459.519287,2476.222304,2421.937498,2421.937498,53658000
12/20/2016,2467.87085,2472.046604,2430.28906,2430.28906,37145000
12/21/2016,2451.167236,2472.046003,2442.81573,2472.046003,97165000
12/22/2016,2430.289063,2434.464817,2405.234536,2421.937554,75773000
12/23/2016,2413.585693,2438.640216,2384.355417,2405.234186,73656500
12/27/2016,2472.046143,2480.39765,2359.300795,2388.53107,41749000
12/28/2016,2459.519287,2509.628339,2459.519287,2488.749567,70098000
12/29/2016,2563.912598,2576.439858,2459.518762,2472.046022,122316500
12/30/2016,2588.967773,2597.319282,2559.737492,2563.913247,235500500
1/2/2017,2588.967773,2588.967773,2588.967773,2588.967773,0
1/3/2017,2634.900635,2634.900635,2543.034052,2588.967343,46748000
1/4/2017,2622.373779,2651.60406,2614.02227,2647.428306,85216500
1/5/2017,2618.19751,2634.900524,2609.846003,2622.373263,97909000
1/6/2017,2605.670898,2622.373917,2580.616371,2580.616371,36603000
1/9/2017,2563.912598,2605.670132,2530.50657,2597.318625,88087500
1/10/2017,2572.264648,2588.967666,2559.737386,2580.616157,52004500
1/11/2017,2555.561768,2601.495067,2555.561768,2597.319313,43772500
1/12/2017,2559.737305,2580.616076,2551.385796,2555.561551,30781000
1/13/2017,2551.385742,2601.494791,2538.85848,2538.85848,69512500
1/16/2017,2534.682373,2547.209634,2505.452099,2538.858127,62039500
1/17/2017,2534.682373,2547.209634,2530.50662,2534.682373,22368500
1/18/2017,2555.561768,2555.561768,2530.50724,2551.386013,93410500
1/19/2017,2568.088867,2572.264621,2547.210096,2563.913113,34360500
1/20/2017,2547.209717,2551.38547,2513.803688,2547.209717,44242500
1/23/2017,2513.803955,2555.561496,2513.803955,2538.85848,21962000
1/24/2017,2513.803955,2547.209988,2513.803955,2538.85848,36251000
1/25/2017,2497.101074,2551.38588,2497.101074,2551.38588,33161500
1/26/2017,2555.561768,2576.44054,2505.452713,2505.452713,53606000
1/27/2017,2572.264648,2597.319174,2530.507105,2530.507105,37555500
1/30/2017,2580.615967,2601.494737,2559.737197,2601.494737,33673000
1/31/2017,2555.561768,2597.319313,2547.210259,2555.561768,36946500
2/1/2017,2576.440186,2588.967447,2576.440186,2588.967447,43359000
2/2/2017,2580.615967,2584.791721,2551.385689,2559.737197,61584000
2/3/2017,2584.791748,2588.967502,2576.44024,2580.615994,44754000
2/6/2017,2605.670898,2618.198162,2588.96788,2601.495144,63275000
2/7/2017,2609.845947,2609.845947,2576.439919,2576.439919,47873500
2/8/2017,2605.670898,2614.022408,2593.143635,2609.846653,73968000
2/9/2017,2609.845947,2614.021701,2605.670194,2605.670194,134806500
2/10/2017,2505.452393,2622.373504,2505.452393,2609.846242,82921000
2/13/2017,2593.143066,2614.021835,2563.91279,2588.967313,98775500
2/14/2017,2588.967773,2597.319282,2568.089001,2580.616264,68492000
2/15/2017,2588.967773,2588.967773,2588.967773,2588.967773,0
2/16/2017,2588.967773,2605.670791,2568.089001,2605.670791,109934500
2/17/2017,2584.791748,2601.494764,2563.912978,2580.615994,54111500
2/20/2017,2580.615967,2605.670491,2572.264459,2605.670491,49225000
2/21/2017,2588.967773,2593.143528,2572.264756,2572.264756,47016500
2/22/2017,2588.967773,2601.495037,2572.264756,2572.264756,47767500
2/23/2017,2588.967773,2601.495037,2572.264756,2572.264756,81655500
2/24/2017,2588.967773,2605.670791,2588.967773,2593.143528,33280500
2/27/2017,2588.967773,2593.143528,2572.264756,2588.967773,28618000
2/28/2017,2580.615967,2597.318983,2572.264459,2588.967475,110184500
3/1/2017,2588.967773,2593.143528,2572.264756,2572.264756,102209000
3/2/2017,2588.967773,2618.198055,2584.792019,2614.0223,78309500
3/3/2017,2584.791748,2597.31901,2576.44024,2580.615994,88454000
3/6/2017,2584.791748,2584.791748,2563.912978,2572.264486,44661500
3/7/2017,2580.615967,2588.967475,2572.264459,2572.264459,52582000
3/8/2017,2588.967773,2593.143528,2580.616264,2588.967773,87391500
3/9/2017,2609.845947,2622.373208,2588.96718,2609.845947,47322000
3/10/2017,2609.845947,2622.373208,2584.791426,2622.373208,34386000
3/13/2017,2597.319336,2614.022354,2584.792072,2605.670845,24933000
3/14/2017,2618.19751,2655.779292,2614.021756,2622.373263,62225000
3/15/2017,2614.022461,2634.901235,2593.143687,2634.901235,70286000
3/16/2017,2651.60376,2672.48253,2639.076498,2655.779514,186021500
3/17/2017,2664.131348,2705.888892,2651.604084,2672.482857,223808500
3/20/2017,2685.01001,2710.064536,2664.131238,2689.185764,191276500
3/21/2017,2714.240234,2718.415989,2697.537218,2710.06448,133231500
3/22/2017,2726.767334,2730.943088,2680.83404,2680.83404,178821000
3/23/2017,2772.700928,2797.755454,2735.119138,2739.294892,195774000
3/24/2017,2764.349121,2806.106661,2747.646105,2806.106661,86403000
3/27/2017,2764.349121,2776.876383,2755.997613,2764.349121,74524000
3/29/2017,2789.403809,2810.28258,2776.876546,2785.228054,112645500
3/30/2017,2810.282471,2818.633979,2789.4037,2810.282471,96488000
3/31/2017,2764.349121,2839.512692,2764.349121,2810.282415,81642500
4/3/2017,2768.524902,2831.161212,2768.524902,2768.524902,186889000
4/4/2017,2797.755127,2822.80965,2781.052111,2797.755127,74096500
4/5/2017,2797.755127,2797.755127,2797.755127,2797.755127,0
4/6/2017,2893.79834,2902.14985,2872.919564,2872.919564,117034500
4/7/2017,2897.973877,2918.852651,2872.919348,2918.852651,133337000
4/10/2017,2897.973877,2964.785955,2881.270857,2943.90718,79805500
4/11/2017,2914.676758,2939.731286,2881.27072,2923.028267,88702000
4/12/2017,2948.082275,2956.433783,2910.50049,2914.676244,56825500
4/13/2017,2897.973877,2956.434445,2872.919348,2956.434445,52786000
4/17/2017,2848.327393,2919.851123,2810.461888,2919.851123,93984000
4/18/2017,2848.327393,2869.363784,2835.705558,2856.741949,102219500
4/19/2017,2848.327393,2848.327393,2848.327393,2848.327393,0
4/20/2017,2915.643799,2970.338416,2881.985573,2894.607408,146846500
4/21/2017,2940.887451,2945.094729,2865.156444,2873.571,86655500
4/25/2017,2928.265625,2970.338407,2911.436512,2970.338407,111180500
4/26/2017,3029.240234,3029.240234,2911.436447,2970.338341,82166000
4/27/2017,2949.302002,2966.131115,2928.265611,2928.265611,68316500
4/28/2017,2987.16748,2991.374759,2949.301977,2949.301977,68971000
5/2/2017,3012.411621,3020.826179,2987.167948,2987.167948,138473000
5/3/2017,2987.16748,3003.996593,2987.16748,2995.582037,43521500
5/4/2017,2999.789795,3029.240747,2991.375237,2995.582516,123050500
5/5/2017,2991.375,2999.789557,2957.716772,2987.167722,33583500
5/8/2017,3020.825439,3054.483662,2999.789051,3008.203606,64042500
5/9/2017,3029.240234,3088.142128,3003.996566,3079.727572,50148500
5/10/2017,3016.618652,3041.862323,2987.167703,2987.167703,78922000
5/12/2017,3029.240234,3121.800353,3003.996566,3117.593075,141996500
5/15/2017,3071.312744,3071.312744,3029.239967,3029.239967,41290500
5/16/2017,2928.265625,3020.825745,2898.814678,3012.411189,237774500
5/17/2017,2852.534912,2932.473206,2848.327633,2928.265927,166786000
5/18/2017,2928.265625,2936.680181,2827.290948,2827.290948,203136500
5/19/2017,3012.411621,3041.862573,2877.778699,2928.266045,182948000
5/22/2017,2970.338379,3071.313055,2932.472875,3054.483942,81751500
5/23/2017,2978.753418,2987.167976,2915.644235,2970.33886,87609500
5/24/2017,2940.887451,2940.887451,2924.058338,2936.680173,97663500
5/26/2017,2957.716797,2982.960468,2936.680404,2945.094961,126066500
5/29/2017,2991.375,3020.825949,2949.302215,2974.545886,103340500
5/30/2017,2961.923828,2995.582053,2961.923828,2978.752941,56862000
5/31/2017,2886.193115,2970.338687,2886.193115,2961.92413,1062861500
6/1/2017,2886.193115,2886.193115,2886.193115,2886.193115,0
6/2/2017,2953.51001,2970.339127,2915.644497,2932.473614,241656500
6/5/2017,2982.960449,2999.789563,2940.887664,2995.582285,102575000
6/6/2017,2953.51001,2974.546406,2945.095451,2945.095451,87003500
6/7/2017,2995.582275,3003.996832,2961.924048,2970.338605,74324000
6/8/2017,3016.618652,3037.655045,3003.996817,3003.996817,92743000
6/9/2017,2978.753418,3046.069879,2949.302466,3046.069879,101066500
6/12/2017,2987.16748,3012.411149,2961.923812,2978.752924,38489500
6/13/2017,3008.203857,3020.825692,2982.960189,2987.167467,49797000
6/14/2017,3025.033691,3025.033691,2978.753621,2978.753621,79121500
6/15/2017,3037.654785,3046.069341,3008.203838,3029.240229,116159000
6/16/2017,2995.582275,3054.484174,2995.582275,3054.484174,607322000
6/19/2017,3016.618652,3037.655045,3008.204095,3029.240488,56511500
6/20/2017,3046.069824,3058.691661,3016.618873,3016.618873,87824500
6/21/2017,3062.898926,3067.106205,3037.655253,3046.069811,68809000
6/22/2017,3054.483887,3083.934833,3025.03294,3071.312999,82107500
6/23/2017,3054.483887,3054.483887,3054.483887,3054.483887,0
6/26/2017,3054.483887,3054.483887,3054.483887,3054.483887,0
6/27/2017,3054.483887,3054.483887,3054.483887,3054.483887,0
6/28/2017,3054.483887,3054.483887,3054.483887,3054.483887,0
6/29/2017,3054.483887,3054.483887,3054.483887,3054.483887,0
6/30/2017,3054.483887,3054.483887,3054.483887,3054.483887,0
7/3/2017,3113.385498,3113.385498,3041.861777,3096.556387,213038500
7/4/2017,3121.800537,3151.251486,3100.764145,3113.38598,64599000
7/5/2017,3088.14209,3142.836705,3079.727534,3121.800314,56981000
7/6/2017,3067.106201,3088.142595,3046.069807,3062.898922,89306500
7/7/2017,3113.385498,3121.800053,3083.934554,3088.141832,82260000
7/10/2017,3079.727783,3138.629681,3071.313226,3113.38601,40506000
7/11/2017,3083.935059,3104.971451,3071.313223,3083.935059,61603500
7/12/2017,3100.764404,3109.178962,3046.069781,3062.898896,89196500
7/13/2017,3113.385498,3117.592776,3075.519999,3113.385498,64456000
7/14/2017,3096.556885,3121.800555,3079.727771,3121.800555,41700000
7/17/2017,3079.727783,3096.556897,3071.313226,3071.313226,61702000
7/18/2017,3088.14209,3088.14209,3058.691143,3062.898422,39056500
7/19/2017,3109.178711,3109.178711,3079.727762,3088.142319,45057500
7/20/2017,3104.97168,3113.386237,3088.142565,3109.178958,59790000
7/21/2017,3067.106201,3109.178989,3067.106201,3104.97171,25438500
7/24/2017,3126.007813,3134.422369,3062.898637,3088.142307,91781000
7/25/2017,3126.007813,3142.836926,3096.556864,3138.629648,64479500
7/26/2017,3159.66626,3180.702653,3121.800752,3138.629867,118081000
7/27/2017,3163.872803,3172.287358,3147.043692,3159.665525,63409500
7/28/2017,3163.872803,3197.531024,3147.043692,3197.531024,84735000
7/31/2017,3147.044189,3168.080581,3126.007798,3130.215076,65311000
8/1/2017,3184.909912,3193.324469,3151.251683,3176.495355,88810000
8/2/2017,3184.909912,3193.324469,3168.080798,3184.909912,62681500
8/3/2017,3155.458984,3205.946328,3121.800755,3205.946328,43917500
8/4/2017,3126.007813,3155.458761,3121.800534,3155.458761,70007000
8/7/2017,3134.422852,3155.459247,3126.008294,3155.459247,57609000
8/8/2017,3197.531494,3205.946051,3147.044155,3147.044155,58013000
8/9/2017,3193.324463,3201.73902,3155.458955,3201.73902,62335500
8/10/2017,3168.081055,3205.946565,3151.251939,3205.946565,38466500
8/11/2017,3142.836914,3168.080584,3126.007801,3151.251471,68837000
8/14/2017,3155.458984,3168.08082,3138.62987,3142.837148,32254000
8/15/2017,3142.836914,3163.873306,3113.385966,3147.044192,42814000
8/16/2017,3180.701904,3184.909182,3138.629128,3151.250961,54188500
8/17/2017,3180.701904,3180.701904,3180.701904,3180.701904,0
8/18/2017,3147.044189,3180.702416,3134.422354,3155.458746,54443500
8/21/2017,3163.872803,3168.08008,3147.043692,3163.872803,20734000
8/22/2017,3163.872803,3176.494636,3163.872803,3163.872803,35817000
8/23/2017,3222.774902,3222.774902,3172.287567,3180.702123,48576500
8/24/2017,3189.117188,3222.775416,3176.495352,3222.775416,57641000
8/25/2017,3214.360596,3231.189709,3193.324204,3214.360596,43855500
8/28/2017,3210.153564,3214.360843,3176.495336,3180.702614,28840500
8/29/2017,3210.153564,3210.153564,3180.702614,3205.946286,32155000
8/30/2017,3214.360596,3231.189709,3184.909648,3231.189709,42254000
8/31/2017,3189.117188,3231.189974,3189.117188,3189.117188,65610500
9/1/2017,3189.117188,3189.117188,3189.117188,3189.117188,0
9/4/2017,3176.495117,3197.531509,3147.044169,3193.32423,37213500
9/5/2017,3197.531494,3197.531494,3142.836876,3197.531494,73701500
9/6/2017,3180.701904,3201.738293,3163.872794,3197.531015,59771000
9/7/2017,3189.117188,3214.360859,3155.458959,3214.360859,44964000
9/8/2017,3172.287842,3201.73879,3147.044172,3151.25145,51583000
9/11/2017,3180.701904,3201.738293,3180.701904,3193.323737,36496500
9/12/2017,3201.73877,3214.360604,3184.909656,3189.116935,52225000
9/13/2017,3205.946289,3218.568125,3172.28806,3172.28806,29835000
9/14/2017,3214.360596,3222.775152,3205.946039,3218.567874,37754000
9/15/2017,3176.495117,3201.738787,3168.080561,3197.531509,163473500
9/18/2017,3193.324463,3197.531741,3168.080791,3197.531741,30903500
9/19/2017,3210.153564,3226.982679,3168.080779,3172.288057,59579500
9/20/2017,3205.946289,3214.360846,3193.324453,3214.360846,76382000
9/21/2017,3205.946289,3205.946289,3205.946289,3205.946289,0
9/22/2017,3344.786377,3361.615491,3201.738909,3214.360745,125871000
9/25/2017,3311.127686,3332.164075,3302.71313,3323.749519,97549500
9/26/2017,3306.920654,3327.957045,3298.506098,3311.127932,99934500
9/27/2017,3323.750244,3332.164802,3306.921129,3332.164802,122173500
9/28/2017,3336.37207,3340.579349,3306.921119,3336.37207,101703500
9/29/2017,3416.310303,3428.932139,3336.372007,3361.61568,188602500
10/2/2017,3420.517334,3466.797396,3403.68822,3458.38284,52865500
10/3/2017,3424.724365,3449.968034,3399.480697,3420.517087,48209500
10/4/2017,3420.517334,3458.38284,3412.102777,3458.38284,101610500
10/5/2017,3412.102539,3420.517095,3378.444314,3420.517095,120569000
10/6/2017,3441.553467,3454.175301,3382.651574,3407.895242,100290500
10/9/2017,3424.724365,3433.138921,3407.895253,3416.309809,65156500
10/10/2017,3428.931641,3433.138919,3399.480694,3399.480694,55606000
10/11/2017,3428.931641,3437.346197,3399.480694,3399.480694,67298000
10/12/2017,3500.455811,3504.663089,3428.932074,3428.932074,103676500
10/13/2017,3479.419678,3525.699746,3458.383283,3500.456072,55690000
10/16/2017,3487.833984,3542.528607,3479.419427,3500.45582,54328000
10/17/2017,3449.968018,3492.040798,3374.237012,3492.040798,115934500
10/18/2017,3399.480957,3483.626525,3378.444565,3483.626525,124576000
10/19/2017,3420.517334,3424.724612,3391.066385,3399.480942,68639000
10/20/2017,3424.724365,3525.699039,3424.724365,3449.968034,60758000
10/23/2017,3534.114014,3597.223192,3475.212113,3475.212113,62843500
